amount,senderVpa,receiverVpa,location,timestamp,hour_of_day,is_night,is_round_amount,vpa_domain_match,amount_log,velocity_score,location_risk_score,amount_zscore,label
75458.0,user77@upi,user467@upi,Kolkata,2026-04-10T18:42:38.782332Z,18,0.0,0.0,1.0,11.231344741376423,0,0.1,0.14714125946014756,0
1274.0,user125@upi,user391@upi,Bangalore,2026-04-03T13:42:38.776048Z,13,0.0,0.0,1.0,7.150701457592526,2,0.1,0.47319909759976353,0
7065.0,user345@upi,user379@upi,Pune,2026-03-29T22:42:38.765737Z,22,0.0,0.0,1.0,8.86304982791909,1,0.1,0.41644919351842546,0
351000.0,fraud807@upi,victim26@ybl,Suspicious,2026-04-03T05:42:38.796115Z,5,1.0,1.0,0.0,12.768544351446794,5,1.0,4.124367941913388,1
3211.0,user353@upi,user430@upi,Ahmedabad,2026-03-31T16:42:38.772786Z,16,0.0,0.0,1.0,8.074649075066652,1,0.1,-0.3779282834406628,0
417000.0,fraud150@upi,victim21@ybl,Unknown,2026-04-19T06:42:38.803417Z,6,0.0,1.0,0.0,12.940843898859598,14,1.0,7.256710747457917,1
372000.0,fraud548@ibl,victim63@ybl,Unknown,2026-03-27T03:42:38.790047Z,3,1.0,1.0,0.0,12.826651821423713,14,1.0,5.858648382114387,1
3553.0,user131@upi,user205@upi,Kolkata,2026-04-16T10:42:38.753872Z,10,0.0,0.0,1.0,8.175829008714597,0,0.1,0.5716326960795803,0
14275.0,user86@upi,user328@upi,Pune,2026-04-14T14:42:38.692363Z,14,0.0,0.0,1.0,9.566335084610051,2,0.1,0.4184652072001722,0
7388.0,user308@upi,user413@upi,Mumbai,2026-04-17T20:42:38.774216Z,20,0.0,0.0,1.0,8.907747686788648,0,0.1,-0.18127188724572596,0
1549.0,user51@upi,user143@upi,Mumbai,2026-04-24T15:42:38.762408Z,15,0.0,0.0,1.0,7.346010209913293,2,0.1,0.33744954437075436,0
421000.0,fraud166@upi,victim36@okaxis,Unknown,2026-04-25T05:42:38.802094Z,5,1.0,1.0,0.0,12.95039048795861,7,1.0,3.2751878120249933,1
10423.0,user391@upi,user326@upi,Pune,2026-04-19T16:42:38.698681Z,16,0.0,0.0,1.0,9.251866118804681,2,0.1,0.2987625978012387,0
10820.0,user46@upi,user84@upi,Hyderabad,2026-04-05T21:42:38.729169Z,21,0.0,0.0,1.0,9.289243969571649,0,0.1,0.17174649318616186,0
12281.0,user259@upi,user357@upi,Ahmedabad,2026-04-10T09:42:38.712293Z,9,0.0,0.0,1.0,9.415890054889344,2,0.1,0.6615268644078109,0
14234.0,user219@upi,user401@upi,Mumbai,2026-03-27T20:42:38.697549Z,20,0.0,0.0,1.0,9.563458999712138,0,0.1,0.3299412435454564,0
11665.0,user344@upi,user328@upi,Suspicious,2026-04-24T15:42:38.691255Z,15,0.0,0.0,1.0,9.364433907313582,0,1.0,-0.10218133915568572,0
14955.0,user310@upi,user169@upi,Ahmedabad,2026-04-22T16:42:38.692788Z,16,0.0,0.0,1.0,9.612867836097005,0,0.1,-0.18986408800848598,0
2918.0,user426@upi,user399@upi,Ahmedabad,2026-04-01T19:42:38.689869Z,19,0.0,0.0,1.0,7.978996370854115,1,0.1,0.44760377163750675,0
224463.0,fraud999@okaxis,victim15@upi,Suspicious,2026-04-09T06:42:38.793126Z,6,0.0,0.0,0.0,12.321470616958553,7,1.0,6.102771230285509,1
10138.0,user348@upi,user16@upi,Mumbai,2026-04-25T20:42:38.718908Z,20,0.0,0.0,1.0,9.22414465295258,0,0.1,0.1574941622060313,0
6656.0,user238@upi,user445@upi,Ahmedabad,2026-04-02T15:42:38.700883Z,15,0.0,0.0,1.0,8.803424211600703,0,0.1,-0.28687566439219725,0
256.0,user332@upi,user419@upi,Hyderabad,2026-04-06T15:42:38.750747Z,15,0.0,0.0,1.0,5.54907608489522,0,0.1,0.9870617389866099,0
5985.0,user55@upi,user80@upi,Kolkata,2026-03-30T18:42:38.692147Z,18,0.0,0.0,1.0,8.697178688412643,2,0.1,-0.11955091065202406,0
11217.0,user192@upi,user306@upi,Kolkata,2026-04-05T11:42:38.778728Z,11,0.0,0.0,1.0,9.325274910068282,2,0.1,-0.17821902814826251,0
4814.0,user160@upi,user115@upi,Delhi,2026-04-23T11:42:38.769813Z,11,0.0,0.0,1.0,8.479491324232226,0,0.1,0.8634948343384188,0
12549.0,user236@upi,user116@upi,Delhi,2026-04-17T14:42:38.746159Z,14,0.0,0.0,1.0,9.43747594455993,0,0.1,-0.1676748044739208,0
2019.0,user164@upi,user55@upi,Chennai,2026-04-22T14:42:38.789026Z,14,0.0,0.0,1.0,7.61085279039525,0,0.1,0.7143752019182812,0
2577.0,user379@upi,user200@upi,Pune,2026-03-27T13:42:38.690592Z,13,0.0,0.0,1.0,7.8547691834991324,0,0.1,-0.36271935695564134,0
14383.0,user91@upi,user467@upi,Hyderabad,2026-04-08T10:42:38.731342Z,10,0.0,0.0,1.0,9.573871756711402,0,0.1,0.6612803026083689,0
58.0,user54@upi,user362@upi,Kolkata,2026-04-20T10:42:38.752795Z,10,0.0,0.0,1.0,4.07753744390572,0,0.1,-0.4605839069848367,0
3160.0,user67@upi,user141@upi,Ahmedabad,2026-04-04T16:42:38.760200Z,16,0.0,0.0,1.0,8.058643712215618,0,0.1,0.711597865563045,0
4320.0,user89@upi,user352@upi,Pune,2026-04-13T20:42:38.694222Z,20,0.0,0.0,1.0,8.371242135931933,1,0.1,-0.2020044205591201,0
10013.0,user221@upi,user338@upi,Pune,2026-04-05T15:42:38.722782Z,15,0.0,0.0,1.0,9.211739392889891,2,0.1,0.8747781840864497,0
1755.0,user159@upi,user492@upi,Hyderabad,2026-03-31T09:42:38.703113Z,9,0.0,0.0,1.0,7.470793774195062,1,0.1,0.8101662886229772,0
1705.0,user173@upi,user155@upi,Pune,2026-04-13T10:42:38.691221Z,10,0.0,0.0,1.0,7.441906728051625,0,0.1,0.5985280381369613,0
263000.0,fraud815@upi,victim63@ybl,Unknown,2026-04-23T01:42:38.789635Z,1,1.0,1.0,0.0,12.479913113434042,7,1.0,5.46055386490905,1
5303.0,user388@upi,user174@upi,Hyderabad,2026-03-31T19:42:38.764966Z,19,0.0,0.0,1.0,8.576216531865699,2,0.1,-0.07099920841889362,0
6906.0,user167@upi,user16@upi,Unknown,2026-03-30T19:42:38.721857Z,19,0.0,0.0,1.0,8.840290669088972,1,1.0,-0.3449480581343913,0
7630.0,user399@upi,user260@upi,Kolkata,2026-04-26T09:42:38.705390Z,9,0.0,0.0,1.0,8.939974177289633,2,0.1,0.9794203231484973,0
13186.0,user88@upi,user36@upi,Kolkata,2026-04-06T10:42:38.778648Z,10,0.0,0.0,1.0,9.486986774807699,1,0.1,0.06126285852600133,0
1742.0,user14@upi,user390@upi,Bangalore,2026-04-05T20:42:38.737670Z,20,0.0,0.0,1.0,7.463363045520021,2,0.1,0.1349272055744033,0
5769.0,user59@upi,user286@upi,Hyderabad,2026-03-29T08:42:38.784742Z,8,0.0,0.0,1.0,8.660427359502146,0,0.1,0.09638836601775402,0
9264.0,user112@upi,user207@upi,Hyderabad,2026-04-17T15:42:38.733425Z,15,0.0,0.0,1.0,9.13399913871946,0,0.1,0.8062415364914712,0
1808.0,user318@upi,user467@upi,Hyderabad,2026-03-27T19:42:38.769066Z,19,0.0,0.0,1.0,7.500529485395295,1,0.1,0.9958317648614035,0
352000.0,fraud841@ybl,victim37@okaxis,Unknown,2026-04-16T05:42:38.808536Z,5,1.0,1.0,0.0,12.77138929548529,12,1.0,6.958515776523419,1
12114.0,user256@upi,user411@upi,Mumbai,2026-04-18T14:42:38.727938Z,14,0.0,0.0,1.0,9.402199633250627,0,0.1,-0.46265901812851806,0
14243.0,user234@upi,user60@upi,Mumbai,2026-04-13T14:42:38.767902Z,14,0.0,0.0,1.0,9.564091044397669,2,0.1,-0.11016022701709433,0
7809.0,user493@upi,user29@upi,Hyderabad,2026-04-05T15:42:38.728671Z,15,0.0,0.0,1.0,8.963160242833732,0,0.1,-0.21134453511658285,0
168000.0,fraud780@ybl,victim67@okaxis,Foreign,2026-04-07T05:42:38.794931Z,5,1.0,1.0,0.0,12.031725210748633,9,1.0,6.7305835873055555,1
9669.0,user437@upi,user257@upi,Pune,2026-03-28T16:42:38.698858Z,16,0.0,0.0,1.0,9.17678358844734,1,0.1,0.06696811167979999,0
11153.0,user354@upi,user93@upi,Pune,2026-03-31T16:42:38.693324Z,16,0.0,0.0,1.0,9.3195534569495,0,0.1,0.5092027896099853,0
86000.0,fraud85@upi,victim9@okaxis,Unknown,2026-03-27T00:42:38.798622Z,0,1.0,1.0,0.0,11.362114203075018,6,1.0,3.052822143954714,1
434000.0,fraud416@ybl,victim56@ibl,Unknown,2026-04-21T05:42:38.795140Z,5,1.0,1.0,0.0,12.980802117227352,8,1.0,7.4562346124499355,1
797.0,user130@upi,user205@upi,Mumbai,2026-04-20T22:42:38.738977Z,22,0.0,0.0,1.0,6.682108597449809,1,0.1,0.9713084022052163,0
13915.0,user242@upi,user24@upi,Delhi,2026-04-08T11:42:38.728574Z,11,0.0,0.0,1.0,9.540794536271832,1,0.1,-0.26711666384036276,0
12487.0,user368@upi,user27@upi,Hyderabad,2026-04-15T11:42:38.725548Z,11,0.0,0.0,1.0,9.432523462195268,0,0.1,0.21047403017574284,0
1169.0,user181@upi,user407@upi,Bangalore,2026-04-26T15:42:38.708206Z,15,0.0,0.0,1.0,7.064759027791802,2,0.1,0.2128267533663577,0
360100.0,fraud166@ibl,victim10@upi,Suspicious,2026-04-26T06:42:38.793596Z,6,0.0,0.0,0.0,12.794139826639498,11,1.0,7.8667220258552355,1
5903.0,user451@upi,user442@upi,Hyderabad,2026-04-17T22:42:38.735131Z,22,0.0,0.0,1.0,8.683385366280309,0,0.1,0.2948517482829358,0
369000.0,fraud250@upi,victim14@ybl,Unknown,2026-04-25T00:42:38.810242Z,0,1.0,1.0,0.0,12.818554633046093,7,1.0,6.957835937187892,1
328000.0,fraud318@ibl,victim89@okaxis,Unknown,2026-04-06T06:42:38.790115Z,6,0.0,1.0,0.0,12.700771936142122,9,1.0,3.9822573820628673,1
911.0,user131@upi,user379@upi,Ahmedabad,2026-04-01T08:42:38.736418Z,8,0.0,0.0,1.0,6.815639990074331,1,0.1,0.2701361658593102,0
557.0,user474@upi,user13@upi,Bangalore,2026-04-01T12:42:38.761092Z,12,0.0,0.0,1.0,6.324358962381311,0,0.1,-0.4667239571319076,0
379220.0,fraud969@ybl,victim46@upi,Foreign,2026-04-04T03:42:38.792915Z,3,1.0,0.0,0.0,12.845874427576438,10,1.0,7.842841768902985,1
10844.0,user52@upi,user357@upi,Kolkata,2026-04-22T17:42:38.761806Z,17,0.0,0.0,1.0,9.291459423260974,1,0.1,-0.06436461928166526,0
451000.0,fraud535@okaxis,victim96@upi,Foreign,2026-04-17T01:42:38.797764Z,1,1.0,1.0,0.0,13.019224835777257,9,1.0,6.634288661009563,1
3990.0,user143@upi,user90@upi,Mumbai,2026-04-04T10:42:38.713380Z,10,0.0,0.0,1.0,8.291797105048733,0,0.1,-0.29954073190633923,0
181740.0,fraud192@okaxis,victim57@ybl,Suspicious,2026-04-22T06:42:38.805672Z,6,0.0,0.0,0.0,12.110337875600218,14,1.0,3.409957811530556,1
9329.0,user239@upi,user89@upi,Chennai,2026-04-01T21:42:38.763407Z,21,0.0,0.0,1.0,9.140990293841389,1,0.1,0.3930282041065082,0
469000.0,fraud532@ibl,victim38@okaxis,Foreign,2026-04-08T02:42:38.811968Z,2,1.0,1.0,0.0,13.058360179622305,6,1.0,7.628212876746105,1
14622.0,user247@upi,user121@upi,Mumbai,2026-04-09T19:42:38.751625Z,19,0.0,0.0,1.0,9.590350910611878,1,0.1,0.32197215418727243,0
3447.0,user124@upi,user182@upi,Ahmedabad,2026-04-07T13:42:38.762522Z,13,0.0,0.0,1.0,8.145549631783584,7,0.1,0.3673995019395072,0
489234.0,fraud605@okaxis,victim83@ibl,Foreign,2026-03-29T05:42:38.807387Z,5,1.0,0.0,0.0,13.100598225616118,9,1.0,6.223817985809458,1
9091.0,user353@upi,user275@upi,Kolkata,2026-04-02T20:42:38.724937Z,20,0.0,0.0,1.0,9.115150184972434,0,0.1,-0.44759990728016247,0
10940.0,user253@upi,user30@upi,Delhi,2026-03-30T22:42:38.752412Z,22,0.0,0.0,1.0,9.30027247947679,2,0.1,-0.1301119088082343,0
7424.0,user385@upi,user418@upi,Kolkata,2026-04-03T22:42:38.728057Z,22,0.0,0.0,1.0,8.9126079636709,1,0.1,0.724632369061941,0
483065.0,fraud127@okaxis,victim46@ybl,Foreign,2026-03-31T04:42:38.811860Z,4,1.0,0.0,0.0,13.087908569262234,11,1.0,4.2954769670851025,1
1049.0,user244@upi,user458@upi,Ahmedabad,2026-04-06T18:42:38.743191Z,18,0.0,0.0,1.0,6.956545443151569,0,0.1,0.7486362044745478,0
213000.0,fraud632@upi,victim15@okaxis,Unknown,2026-03-28T00:42:38.810486Z,0,1.0,1.0,0.0,12.269052139516223,14,1.0,3.9182811193751705,1
6239.0,user209@upi,user413@upi,Delhi,2026-04-13T19:42:38.764662Z,19,0.0,0.0,1.0,8.738735461363474,1,0.1,-0.041139006689906166,0
14501.0,user14@upi,user35@upi,Kolkata,2026-04-16T12:42:38.764256Z,12,0.0,0.0,1.0,9.582041849931539,2,0.1,0.47839202966341043,0
6328.0,user311@upi,user153@upi,Hyderabad,2026-04-23T18:42:38.772244Z,18,0.0,0.0,1.0,8.752897524775305,1,0.1,-0.040392541665099646,0
2674.0,user287@upi,user43@upi,Pune,2026-03-28T17:42:38.779475Z,17,0.0,0.0,1.0,7.891704659330107,2,0.1,0.8120362083799035,0
10543.0,user337@upi,user222@upi,Kolkata,2026-04-20T08:42:38.690726Z,8,0.0,0.0,1.0,9.263312256742289,2,0.1,0.42116040605787974,0
354000.0,fraud41@ybl,victim42@okaxis,Foreign,2026-04-25T00:42:38.793956Z,0,1.0,1.0,0.0,12.777055016970678,13,1.0,7.773303759946072,1
2667.0,user85@upi,user143@upi,Hyderabad,2026-04-26T19:42:38.715000Z,19,0.0,0.0,1.0,7.889084407035514,1,0.1,0.74569146097057,0
11464.0,user224@upi,user182@upi,Kolkata,2026-03-29T21:42:38.696602Z,21,0.0,0.0,1.0,9.347054195292005,0,0.1,0.341362663914327,0
6556.0,user448@upi,user142@upi,Kolkata,2026-04-24T13:42:38.783044Z,13,0.0,0.0,1.0,8.788288460263619,2,0.1,0.21437839118368518,0
10981.0,user112@upi,user31@upi,Ahmedabad,2026-04-07T16:42:38.753864Z,16,0.0,0.0,1.0,9.304012847838818,0,0.1,-0.13820466191019892,0
442302.0,fraud483@okaxis,victim49@upi,Unknown,2026-04-10T06:42:38.812150Z,6,0.0,0.0,0.0,12.999750446560071,15,1.0,5.2977414752026695,1
199000.0,fraud110@okaxis,victim18@upi,Suspicious,2026-04-23T06:42:38.790744Z,6,0.0,1.0,0.0,12.201065128819632,11,1.0,5.414211564349033,1
1600.0,user12@upi,user459@upi,Chennai,2026-04-18T14:42:38.762172Z,14,0.0,0.0,1.0,7.3783837129967145,1,0.1,0.47969440952012277,0
12524.0,user142@upi,user363@upi,Mumbai,2026-04-26T00:42:38.788934Z,0,1.0,0.0,1.0,9.435481925953065,2,0.1,0.5879463435346752,0
443781.0,fraud100@ibl,victim72@okaxis,Foreign,2026-03-30T05:42:38.796158Z,5,1.0,0.0,0.0,13.003088729847825,8,1.0,3.040976927332058,1
4151.0,user56@upi,user171@upi,Kolkata,2026-03-30T09:42:38.758551Z,9,0.0,0.0,1.0,8.331345424845724,1,0.1,0.8938186562420811,0
513.0,user478@upi,user133@upi,Mumbai,2026-04-23T20:42:38.765926Z,20,0.0,0.0,1.0,6.2422232654551655,1,0.1,0.6546915203474,0
10747.0,user381@upi,user453@upi,Delhi,2026-04-01T21:42:38.698581Z,21,0.0,0.0,1.0,9.282474969735382,1,0.1,0.9477400755482774,0
465.0,user323@upi,user46@upi,Pune,2026-04-08T08:42:38.760679Z,8,0.0,0.0,1.0,6.144185634125646,1,0.1,0.14567937141280818,0
12362.0,user325@upi,user465@upi,Bangalore,2026-04-02T17:42:38.729710Z,17,0.0,0.0,1.0,9.422463420006927,1,0.1,0.3439118230974578,0
9718.0,user374@upi,user306@upi,Bangalore,2026-04-13T22:42:38.719519Z,22,0.0,0.0,1.0,9.181838011503471,2,0.1,0.5767430908557314,0
478000.0,fraud59@upi,victim76@ybl,Unknown,2026-04-15T03:42:38.808586Z,3,1.0,1.0,0.0,13.077368103521614,11,1.0,4.779269263026432,1
10103.0,user343@upi,user367@upi,Delhi,2026-03-30T15:42:38.699321Z,15,0.0,0.0,1.0,9.220686664030326,1,0.1,0.62307837416704,0
131539.0,fraud865@ybl,victim1@ibl,Unknown,2026-04-06T05:42:38.802166Z,5,1.0,0.0,0.0,11.787066266855343,15,1.0,7.1281230128794775,1
270000.0,fraud487@okaxis,victim2@upi,Unknown,2026-04-04T01:42:38.794923Z,1,1.0,1.0,0.0,12.506180941677357,9,1.0,6.552257307762122,1
188380.0,fraud294@upi,victim27@ibl,Suspicious,2026-03-29T00:42:38.789886Z,0,1.0,0.0,0.0,12.14622178678187,6,1.0,6.009757683125437,1
10060.0,user390@upi,user186@upi,Hyderabad,2026-03-28T22:42:38.766599Z,22,0.0,0.0,1.0,9.21642184229205,8,0.1,-0.2312183547350648,0
9338.0,user419@upi,user249@upi,Bangalore,2026-04-18T10:42:38.710694Z,10,0.0,0.0,1.0,9.141954459109717,2,0.1,-0.4242534233110117,0
1827.0,user390@upi,user62@upi,Kolkata,2026-04-09T21:42:38.700401Z,21,0.0,0.0,1.0,7.510977752014095,0,0.1,0.9253136115502909,0
190000.0,fraud100@ybl,victim60@okaxis,Foreign,2026-04-19T06:42:38.801047Z,6,0.0,1.0,0.0,12.154784614286667,12,1.0,3.6011317339049387,1
11157.0,user148@upi,user440@upi,Ahmedabad,2026-04-02T14:42:38.697555Z,14,0.0,0.0,1.0,9.319912008405474,2,0.1,0.5788302932117475,0
10350.0,user446@upi,user419@upi,Kolkata,2026-04-18T15:42:38.699373Z,15,0.0,0.0,1.0,9.24483841238375,0,0.1,0.17979039201117186,0
5365.0,user443@upi,user198@upi,Mumbai,2026-04-24T12:42:38.690609Z,12,0.0,0.0,1.0,8.58783803098557,1,0.1,0.08169933906759064,0
2092.0,user142@upi,user33@upi,Pune,2026-04-26T08:42:38.695518Z,8,0.0,0.0,1.0,7.646353722445999,5,0.1,-0.14782980667914702,0
11778.0,user473@upi,user349@upi,Hyderabad,2026-04-04T22:42:38.751042Z,22,0.0,0.0,1.0,9.374073563958785,2,0.1,0.6828831342598809,0
244060.0,fraud904@ybl,victim81@ibl,Suspicious,2026-04-04T04:42:38.802414Z,4,1.0,0.0,0.0,12.405173473030546,14,1.0,4.372316243674971,1
6647.0,user382@upi,user273@upi,Kolkata,2026-04-20T10:42:38.784401Z,10,0.0,0.0,1.0,8.802071336535285,1,0.1,-0.3658555652313812,0
337000.0,fraud943@okaxis,victim9@ibl,Unknown,2026-04-03T03:42:38.810864Z,3,1.0,1.0,0.0,12.727841176689147,6,1.0,5.3956472557827215,1
2516.0,user150@upi,user473@upi,Kolkata,2026-04-21T14:42:38.783766Z,14,0.0,0.0,1.0,7.830822995135316,0,0.1,-0.031904844730989645,0
404284.0,fraud921@upi,victim58@ibl,Unknown,2026-04-04T00:42:38.798707Z,0,1.0,0.0,0.0,12.909875353778094,15,1.0,3.9386793597107,1
7957.0,user184@upi,user399@upi,Delhi,2026-04-04T20:42:38.785468Z,20,0.0,0.0,1.0,8.981932990986873,0,0.1,0.5540622659162373,0
2830.0,user293@upi,user229@upi,Chennai,2026-04-16T21:42:38.788420Z,21,0.0,0.0,1.0,7.9483852851118995,2,0.1,0.6913403002259835,0
412000.0,fraud737@okaxis,victim3@ybl,Suspicious,2026-04-17T02:42:38.797939Z,2,1.0,1.0,0.0,12.928781055513184,7,1.0,7.758307353295075,1
11825.0,user476@upi,user467@upi,Mumbai,2026-04-01T17:42:38.752669Z,17,0.0,0.0,1.0,9.378055776380775,1,0.1,-0.34470472187036233,0
3523.0,user174@upi,user449@upi,Hyderabad,2026-04-04T21:42:38.738772Z,21,0.0,0.0,1.0,8.16735198705607,0,0.1,0.014277297589073812,0
1572.0,user441@upi,user464@upi,Pune,2026-04-18T13:42:38.774990Z,13,0.0,0.0,1.0,7.360739903058278,2,0.1,0.7846352056260772,0
10365.0,user280@upi,user297@upi,Pune,2026-04-07T16:42:38.750057Z,16,0.0,0.0,1.0,9.246286498749653,1,0.1,0.41473706943577326,0
9796.0,user137@upi,user111@upi,Mumbai,2026-04-07T22:42:38.784431Z,22,0.0,0.0,1.0,9.189831495344642,1,0.1,-0.0768232464467617,0
11573.0,user455@upi,user262@upi,Kolkata,2026-04-26T12:42:38.745910Z,12,0.0,0.0,1.0,9.356516482133785,1,0.1,-0.022997179650628696,0
233000.0,fraud789@upi,victim37@okaxis,Foreign,2026-04-17T03:42:38.792953Z,3,1.0,1.0,0.0,12.358798024384122,11,1.0,5.466825820470648,1
377098.0,fraud309@upi,victim28@ybl,Suspicious,2026-04-09T01:42:38.798356Z,1,1.0,0.0,0.0,12.840263031426439,8,1.0,4.389791040606552,1
199720.0,fraud252@upi,victim85@ibl,Unknown,2026-04-07T03:42:38.812640Z,3,1.0,0.0,0.0,12.204676671611825,7,1.0,6.558331758276794,1
402073.0,fraud357@ibl,victim39@ybl,Unknown,2026-04-13T06:42:38.799805Z,6,0.0,0.0,0.0,12.904391430262578,13,1.0,3.265561233243598,1
523.0,user199@upi,user54@upi,Foreign,2026-04-20T18:42:38.734095Z,18,0.0,0.0,1.0,6.261491684321042,0,1.0,-0.32996718097259786,0
430000.0,fraud784@okaxis,victim87@ibl,Suspicious,2026-04-14T02:42:38.793399Z,2,1.0,1.0,0.0,12.971542813248437,13,1.0,4.429234175423143,1
359000.0,fraud38@okaxis,victim58@upi,Foreign,2026-04-21T01:42:38.797870Z,1,1.0,1.0,0.0,12.791080452981857,8,1.0,6.203284482199667,1
2798.0,user242@upi,user226@upi,Kolkata,2026-04-02T16:42:38.695410Z,16,0.0,0.0,1.0,7.937017489515454,2,0.1,0.6023921567957529,0
10612.0,user221@upi,user56@upi,Delhi,2026-04-08T17:42:38.738826Z,17,0.0,0.0,1.0,9.269834943761822,2,0.1,0.02316729096285841,0
3633.0,user323@upi,user267@upi,Pune,2026-04-07T08:42:38.702015Z,8,0.0,0.0,1.0,8.198089248956116,1,0.1,3.920581942005839,0
12176.0,user52@upi,user12@upi,Kolkata,2026-04-21T17:42:38.762305Z,17,0.0,0.0,1.0,9.407304205507007,2,0.1,0.86920300186102,0
8488.0,user90@upi,user94@upi,Delhi,2026-04-11T05:42:38.754056Z,5,1.0,0.0,1.0,9.046526486737967,2,0.1,0.5907017356943332,0
197000.0,fraud853@okaxis,victim84@ybl,Unknown,2026-03-28T04:42:38.810321Z,4,1.0,1.0,0.0,12.190964083849375,7,1.0,5.504783317013566,1
11430.0,user441@upi,user454@upi,Chennai,2026-04-08T03:42:38.740946Z,3,1.0,0.0,1.0,9.344084242025778,2,0.1,0.6429598826589515,0
424522.0,fraud465@okaxis,victim70@ybl,Foreign,2026-04-02T00:42:38.790368Z,0,1.0,0.0,0.0,12.958721464655651,14,1.0,3.7555867288372555,1
12243.0,user447@upi,user158@upi,Kolkata,2026-04-08T20:42:38.691513Z,20,0.0,0.0,1.0,9.412791300065303,1,0.1,0.05752364464729165,0
14168.0,user498@upi,user453@upi,Bangalore,2026-04-12T15:42:38.775330Z,15,0.0,0.0,1.0,9.558811758564227,0,0.1,0.1289627366977012,0
9105.0,user10@upi,user428@upi,Pune,2026-03-31T15:42:38.718832Z,15,0.0,0.0,1.0,9.116688815894728,2,0.1,0.3967069793650344,0
12146.0,user141@upi,user78@upi,Chennai,2026-04-02T09:42:38.692816Z,9,0.0,0.0,1.0,9.404837504700271,0,0.1,-0.22288025513814902,0
245.0,user185@upi,user406@upi,Chennai,2026-04-02T09:42:38.729071Z,9,0.0,0.0,1.0,5.5053315359323625,2,0.1,0.28285881818471714,0
10570.0,user402@upi,user288@upi,Kolkata,2026-04-23T20:42:38.695619Z,20,0.0,0.0,1.0,9.265869681768663,0,0.1,-0.1646737464618615,0
649.0,user300@upi,user346@upi,Kolkata,2026-04-02T09:42:38.724881Z,9,0.0,0.0,1.0,6.476972362889683,0,0.1,0.7014452388274532,0
1509.0,user49@upi,user485@upi,Kolkata,2026-04-14T17:42:38.700162Z,17,0.0,0.0,1.0,7.31986492980897,2,0.1,0.9235448355080902,0
3005.0,user282@upi,user206@upi,Pune,2026-04-07T18:42:38.692616Z,18,0.0,0.0,1.0,8.00836557031292,0,0.1,0.3008507154706891,0
164000.0,fraud82@upi,victim2@ybl,Unknown,2026-04-02T05:42:38.798477Z,5,1.0,1.0,0.0,12.00762780434872,15,1.0,3.59100795111229,1
405306.0,fraud88@upi,victim46@okaxis,Foreign,2026-04-14T00:42:38.802420Z,0,1.0,0.0,0.0,12.912400083624423,12,1.0,4.202823586753109,1
4074.0,user131@upi,user382@upi,Hyderabad,2026-03-30T17:42:38.752096Z,17,0.0,0.0,1.0,8.312626025674962,0,0.1,0.5785504638039762,0
3750.0,user187@upi,user307@upi,Pune,2026-04-19T09:42:38.733992Z,9,0.0,0.0,1.0,8.229777750081887,1,0.1,0.6996620867274517,0
139000.0,fraud91@ibl,victim82@upi,Foreign,2026-04-07T00:42:38.805800Z,0,1.0,1.0,0.0,11.842236406331555,11,1.0,3.4764962722379766,1
376000.0,fraud810@ybl,victim42@okaxis,Suspicious,2026-04-03T06:42:38.798420Z,6,0.0,1.0,0.0,12.837347081942964,12,1.0,3.958329044282304,1
2133.0,user186@upi,user78@upi,Pune,2026-04-07T21:42:38.749804Z,21,0.0,0.0,1.0,7.665753431861699,1,0.1,-0.1773046958902717,0
6141.0,user405@upi,user391@upi,Chennai,2026-04-21T01:42:38.725589Z,1,1.0,0.0,1.0,8.722905701000768,0,0.1,-0.36074805511504193,0
11944.0,user260@upi,user359@upi,Mumbai,2026-04-03T14:42:38.711855Z,14,0.0,0.0,1.0,9.38806805975991,1,0.1,0.892869680733283,0
12186.0,user122@upi,user328@upi,Mumbai,2026-04-21T10:42:38.711533Z,10,0.0,0.0,1.0,9.408125088823502,1,0.1,3.5245846411431794,0
6090.0,user425@upi,user42@upi,Pune,2026-03-30T02:42:38.757616Z,2,1.0,0.0,1.0,8.714567550836485,2,0.1,0.1979571879533183,0
7379.0,user322@upi,user134@upi,Hyderabad,2026-04-18T18:42:38.787826Z,18,0.0,0.0,1.0,8.906528917594517,2,0.1,0.2059374159675973,0
12153.0,user413@upi,user262@upi,Chennai,2026-04-01T18:42:38.736294Z,18,0.0,0.0,1.0,9.4054136126953,1,0.1,-0.34583826479032165,0
409483.0,fraud905@ibl,victim22@okaxis,Foreign,2026-03-29T05:42:38.797778Z,5,1.0,0.0,0.0,12.922653109472858,12,1.0,7.620960500432409,1
7306.0,user217@upi,user110@upi,Chennai,2026-04-02T18:42:38.771990Z,18,0.0,0.0,1.0,8.896588071791218,2,0.1,0.18298539320304585,0
12742.0,user187@upi,user371@upi,Chennai,2026-04-19T11:42:38.726028Z,11,0.0,0.0,1.0,9.452737380212278,1,0.1,-0.1953759257053626,0
4430.0,user133@upi,user302@upi,Ahmedabad,2026-03-29T17:42:38.731780Z,17,0.0,0.0,1.0,8.39638057119949,2,0.1,0.39881177413316704,0
10149.0,user160@upi,user412@upi,Hyderabad,2026-04-26T19:42:38.765346Z,19,0.0,0.0,1.0,9.225228984469933,0,0.1,-0.35461903853400883,0
